0.000205,0,0,115,508,100,167,11,0,0,10,0
0.000304,2,4,197,705,97,136,10.7,2,10,10,0
0.000256,2,4,174,631,99,156,10.8,2,15,10,0
0.000159,0,0,114,446,97,168,10.7,0,22,10,0
0.00024,1,1,121,504,100,171,11,1,28,10,0
0.000399,3,6,253,921,99,180,10.7,3,38,10,0
0.000268,2,4,165,675,103,204,11,2,44,10,0
0.000245,1,2,149,582,100,184,11,1,54,10,0
0.000315,1,2,170,598,102,184,11,1,63,10,0
0.000281,1,2,143,555,100,188,11,1,73,10,0
0.000255,1,1,130,540,100,201,11,1,83,10,0
0.00049,4,7,212,877,100,231,11,3,93,10,0
0.000359,2,4,174,685,102,233,11,2,103,10,0
0.000207,1,2,147,574,101,228,11,1,113,10,0
0.000198,1,2,138,557,101,246,11,1,123,10,0
0.000206,0,0,110,453,100,248,11,0,133,10,0
0.000213,0,0,113,468,100,233,11,0,143,10,0
0.000293,1,2,156,578,101,244,11,1,153,10,0
0.000337,2,4,160,615,100,235,11,2,163,10,0
0.000274,3,5,172,698,100,235,11,3,173,10,0
0.000275,2,4,177,670,100,266,11,3,183,10,0
0.000233,0,0,128,490,100,253,11,0,193,10,0
0.000413,3,6,321,957,108,271,11,3,203,10,0
0.000728,6,12,528,1521,112,289,11,5,213,10,0
0.000273,1,2,142,546,100,254,11,1,223,10,0
0.000246,2,4,159,609,102,295,11,2,233,10,0
0.000317,1,2,183,602,102,271,11,1,243,10,0
0.000406,2,4,199,743,104,289,11,3,253,10,0
0.000319,3,6,195,765,104,324,11,3,263,10,0
0.000278,1,2,132,572,100,298,11,2,273,10,0
0.000151,0,0,110,467,100,294,11,0,283,10,0
0.000273,1,2,135,528,102,285,11,1,293,10,0
0.000142,0,0,110,451,100,304,11,0,303,10,0
0.000218,0,0,115,472,100,308,11,0,313,10,0
0.000264,1,1,123,482,100,332,11,1,323,10,0
0.000232,1,1,121,490,100,309,11,1,333,10,0
0.000326,2,4,165,642,101,324,11,2,343,10,0
0.000366,2,4,192,700,102,285,11,2,353,10,0
0.000198,0,0,110,458,100,370,11,0,363,10,0
0.000378,2,4,189,690,103,270,11,2,373,10,0
0.000517,4,8,254,885,106,376,11,4,383,10,0
0.000243,2,4,163,637,102,324,11,2,393,10,0
0.000329,2,4,161,641,102,340,11,3,403,10,0
0.000272,1,2,145,562,102,326,11,1,413,10,0
0.000411,3,6,189,758,101,340,11,3,423,10,0
0.000203,0,0,117,466,100,353,11,0,433,10,0
0.000178,1,2,135,518,101,341,11,1,443,10,0
0.000359,2,4,185,693,103,374,11,2,453,10,0
0.0002,0,0,118,462,100,350,11,0,463,10,0
0.000151,0,0,110,456,100,349,11,0,473,10,0
0.000266,1,2,142,544,100,343,11,1,483,10,0
0.000312,1,2,181,600,102,388,11,1,493,10,0
0.000589,6,12,353,1192,113,364,11,7,503,10,0
0.000205,0,0,110,445,100,372,11,0,513,10,0
0.000342,3,5,173,675,100,367,11,3,523,10,0
0.000203,0,0,110,463,100,382,11,0,533,10,0
0.000477,4,8,229,861,106,398,11,3,543,10,0
0.000314,2,4,164,631,101,304,11,2,553,10,0
0.000638,6,12,321,1063,110,426,11,6,563,10,0
