0.000953,4,8,937,3016,256,248,26.6,4,0,10,0
0.000829,2,3,383,1583,279,277,28.9,2,10,10,0
0.001091,1,2,621,1820,251,243,26.1,1,16,10,0
0.001133,1,1,578,1943,314,303,32.4,1,22,10,0
0.001041,2,3,397,1636,261,256,27.1,2,34,10,0
0.001234,3,6,785,2827,331,324,34.1,4,44,10,0
0.001437,2,4,613,2125,287,280,29.7,2,56,10,0
0.001941,1,2,1251,2966,318,303,32.8,1,67,10,0
0.001765,0,0,1136,2490,297,283,30.7,0,77,10,0
0.001623,1,2,675,2132,283,275,29.3,1,88,10,0
0.002538,2,4,1386,3669,356,342,36.6,2,101,10,0
0.003961,3,6,4033,7031,329,316,33.9,3,118,10,0
0.001141,0,0,365,1489,320,315,33,0,131,10,0
0.001315,2,4,684,2501,365,362,37.5,2,146,10,0
0.002986,4,8,2325,5263,312,290,32.2,5,165,10,0
0.002055,3,6,2296,4881,312,291,32.2,3,180,10,0
0.003875,5,10,3643,7318,316,289,32.4,3,199,10,0
0.001791,7,13,1371,4157,285,279,29.5,5,221,10,0
0.00117,4,8,705,2648,305,300,31.5,4,239,10,0
0.000893,3,5,548,2238,308,304,31.8,3,260,10,0
0.002089,3,5,1083,3341,337,330,34.7,3,278,10,0
0.001365,2,3,543,2048,321,315,33.1,2,298,10,0
0.0011,2,4,728,2608,367,362,37.7,2,317,10,0
0.002624,6,12,2323,5928,346,333,35.6,7,342,10,0
0.00244,4,8,1770,4278,327,307,33.4,4,366,10,0
0.00431,5,10,4256,7849,336,324,34.6,6,387,10,0
0.002418,4,8,2321,5674,389,370,39.9,4,408,10,0
0.001963,2,4,976,3220,372,365,38.2,3,434,10,0
0.002548,5,10,2423,5769,347,341,35.7,5,460,10,0
0.005155,6,12,5209,9657,363,354,37.2,6,484,10,0
0.005921,5,10,6632,11470,396,378,40.4,6,507,10,0
0.003683,4,8,3341,7566,459,443,46.8,6,529,10,0
0.001341,1,2,717,2650,411,402,42.1,1,563,10,0
0.046586,9,18,41804,53226,418,399,42,9,592,10,0
0.00113,2,4,890,3280,427,421,43.7,2,618,10,0
0.001014,1,1,472,1956,371,368,38.1,1,648,10,0
0.003896,5,10,2433,6402,400,386,41,5,672,10,0
0.005457,6,12,3837,8814,399,385,40.7,4,699,10,0
0.001538,1,2,1226,3892,473,468,48.3,1,729,10,0
0.005852,2,3,4483,9235,468,458,47.8,2,757,10,0
0.029747,4,8,23317,30466,518,506,52.8,4,788,10,0
0.002587,3,5,1299,3962,427,421,43.7,4,820,10,0
0.006291,5,9,4406,10883,569,565,57.9,5,851,10,0
0.034164,8,16,28489,39510,542,528,55.2,7,888,10,0
0.059885,4,8,40659,49600,597,585,60.7,5,921,10,0
0.002499,2,3,1398,5046,661,654,67.1,2,954,10,0
0.400497,13,26,212421,240609,774,757,77.6,13,1007,10,0
0.092142,5,10,73518,86960,612,603,62.2,5,1056,10,0
0.035243,3,5,36958,43344,470,397,48,3,1077,10,0
0.00138,1,1,418,1715,292,292,30.2,1,1089,10,0
0.00389,3,5,3546,5740,222,209,23.2,3,1099,10,0
0.00054,1,1,259,1031,153,153,16.3,1,1107,10,0
0.000758,2,3,221,803,99,99,10.9,2,1116,10,0
0.000311,1,1,116,443,73,73,8.3,1,1121,10,0
0.000422,0,0,97,363,69,69,7.9,0,1122,10,0
0.000273,0,0,57,205,42,42,5.2,0,1131,10,0
9.7e-05,0,0,25,81,15,14,2.5,0,1145,10,0
